continent,country_name,iso3c,taxa,year,n_by_country_taxa,n_by_country,centroid_lon,centroid_lat
Africa,Zimbabwe,ZWE,Spider,2006,4,5052,29.872,-19
Africa,Zimbabwe,ZWE,Amphibian,2006,4,5052,29.872,-19
Asia,Macau SAR China,MAC,Reptile,2006,5,371,113.55,22.1666666667
Africa,Seychelles,SYC,Mammal,2006,2,9,55.474,-4.647
Europe,Austria,AUT,Amphibian,2006,2,591,13.3333333333,47.3333333333
Europe,Belgium,BEL,Spider,2006,1,430,4.664,50.643
Africa,Morocco,MAR,Mammal,2006,2,24,-5,32
Europe,Hungary,HUN,Shell,2006,1,63,20,47
Europe,Norway,NOR,Bird,2006,2,39,8.74,61.152
Africa,Mozambique,MOZ,Crustacean,2006,1,66,37.923,-14.422
Asia,Saudi Arabia,SAU,Reptile,2006,5,159,44.585,24.023
Europe,Romania,ROU,Bird,2006,1,29,25,46
Europe,Romania,ROU,Reptile,2006,1,29,25,46
Europe,Romania,ROU,Fish,2006,1,29,25,46
Europe,Estonia,EST,Mammal,2006,2,2,25.793,58.674
Europe,Luxembourg,LUX,Mammal,2006,2,3,6.088,49.771
Africa,Egypt,EGY,Coral,2006,1,368,30,27
Americas,Greenland,GRL,Shell,2006,1,2,-40,72
Oceania,Fiji,FJI,Bird,2006,1,6797,177.974,-17.819
Americas,Dominica,DMA,Coral,2006,1,3,-61.3333333333,15.4166666667
Africa,Cameroon,CMR,Coral,2006,1,583,12,6
Americas,Aruba,ABW,Echinoderms,2006,1,22,-69.9666666667,12.5
Africa,Mauritius,MUS,Bird,2006,2,52,57.583,-20.255
Africa,Mauritius,MUS,Fish,2006,1,52,57.583,-20.255
Asia,Bhutan,BTN,Mammal,2006,4,7,90.429,27.415
Asia,Bhutan,BTN,Bird,2006,3,7,90.429,27.415
Asia,Macau SAR China,MAC,Fish,2006,2,371,113.55,22.1666666667
Asia,Taiwan,TWN,Spider,2006,4,3953,120.946,23.754
Americas,British Virgin Islands,VGB,Reptile,2006,13,85,-64.39,18.483
Europe,Spain,ESP,Other,2006,3,3660,-3.649,40.227
Africa,Tanzania,TZA,Coral,2006,1,6407,35,-6
Europe,Netherlands,NLD,Other,2006,1,398,5.389,52.077
Americas,Argentina,ARG,Coral,2006,1,1888,-65.167,-35.377
Asia,Uzbekistan,UZB,Mammal,2006,8,38,63.17,41.75
Europe,Russia,RUS,Coral,2006,2,621,100,60
Africa,Benin,BEN,Insect,2006,2,147,2.25,9.5
Africa,Réunion,REU,Mammal,2006,2,9,55.6,-21.1
Europe,Norway,NOR,Crustacean,2006,3,39,8.74,61.152
Americas,Chile,CHL,Bird,2006,3,84,-71,-30
Africa,Congo - Kinshasa,COD,Other,2006,2,236,25,0.0166666666667
Africa,Congo - Kinshasa,COD,Reptile,2006,4,236,25,0.0166666666667
Americas,British Virgin Islands,VGB,Spider,2006,2,85,-64.39,18.483
Americas,Paraguay,PRY,Insect,2006,3,15,-58,-23
Americas,British Virgin Islands,VGB,Insect,2006,5,85,-64.39,18.483
Americas,British Virgin Islands,VGB,Crustacean,2006,5,85,-64.39,18.483
Americas,British Virgin Islands,VGB,Other,2006,13,85,-64.39,18.483
Oceania,Micronesia (Federated States of),FSM,Other,2006,1,45,158.235,6.883
Americas,French Guiana,GUF,Insect,2006,2,2,-53.241,3.924
Africa,Ethiopia,ETH,Fish,2006,1,162,39.616,8.626
Europe,Ireland,IRL,Coral,2006,1,30,-8,53
Asia,Uzbekistan,UZB,Crustacean,2006,1,38,63.17,41.75
Americas,Bolivia,BOL,Shell,2006,1,59,-64.671,-16.715
Europe,Vatican City,VAT,Mammal,2006,1,9,12.45,41.9
Americas,Ecuador,ECU,Coral,2006,1,973,-78.497,-1.385
Americas,Costa Rica,CRI,Crustacean,2006,2,1402,-83.946,9.971
Europe,Finland,FIN,Bird,2006,2,187,26.272,64.504
Africa,South Africa,ZAF,Annelid,2006,1,29808,23.121,-30.558
Asia,Afghanistan,AFG,Reptile,2006,1,4,65.216,33.677
Asia,Afghanistan,AFG,Spider,2006,1,4,65.216,33.677
Asia,Turkmenistan,TKM,Fish,2006,1,1,59.384,39.122
Europe,Slovakia,SVK,Bird,2006,1,75,19.5,48.6666666667
Europe,Czechia,CZE,Other,2006,1,167,15.338,49.743
Americas,Jamaica,JAM,Coral,2006,3,39,-77.5,18.25
Americas,Honduras,HND,Mammal,2006,4,180,-86.5,15
Americas,Bahamas,BHS,Amphibian,2006,1,271,-76,24.25
Americas,St. Lucia,LCA,Shell,2006,1,2,-60.969,13.898
Europe,Norway,NOR,Insect,2006,2,39,8.74,61.152
Europe,United Kingdom,GBR,Echinoderms,2006,1,5711,-2,54
Americas,Venezuela,VEN,Coral,2006,1,180,-66.166,7.125
Asia,Malaysia,MYS,Echinoderms,2006,1,1612,112.5,2.5
Europe,Ukraine,UKR,Insect,2006,7,87,32,49
Africa,Central African Republic,CAF,Spider,2006,1,245,21,7
Asia,Laos,LAO,Coral,2006,1,179,102.471,19.905
Africa,Zambia,ZMB,Spider,2006,1,1334,30,-15
Africa,Guinea-Bissau,GNB,Shell,2006,4,4,-15,12
Oceania,Guam,GUM,Mammal,2006,1,2,144.707,13.385
Asia,Georgia,GEO,Insect,2006,2,25,43.518,42.176
Asia,Lebanon,LBN,Bird,2006,1,30,35.8333333333,33.8333333333
Africa,Eritrea,ERI,Fish,2006,1,1,39,15
Americas,Suriname,SUR,Crustacean,2006,1,1133,-55.912,4.127
Oceania,Palau,PLW,Bird,2006,1,107,134.5,7.5
Asia,Cambodia,KHM,Fish,2006,2,45,105,13
Europe,Bulgaria,BGR,Insect,2006,1,29,25,43
Asia,Cambodia,KHM,Amphibian,2006,1,45,105,13
Asia,Iraq,IRQ,Shell,2006,1,8,44,33
Oceania,Solomon Islands,SLB,Bird,2006,9,3869,159,-8
Africa,Mauritius,MUS,Insect,2006,1,52,57.583,-20.255
Americas,Guatemala,GTM,Coral,2006,1,456,-90.25,15.5
Americas,El Salvador,SLV,Shell,2006,4,480,-88.866,13.736
Oceania,Norfolk Island,NFK,Shell,2006,1,2,167.95,-29.0333333333
Oceania,Solomon Islands,SLB,Insect,2006,1,3869,159,-8
Americas,Turks & Caicos Islands,TCA,Reptile,2006,4,205,-71.95,21.902
Oceania,French Polynesia,PYF,Mammal,2006,1,81,-140,-15
Europe,Russia,RUS,Other,2006,1,621,100,60
Americas,Brazil,BRA,Spider,2006,1,993,-53.089,-10.772
Europe,Italy,ITA,Reptile,2007,14619,28324,10.44,44.931
Asia,Philippines,PHL,Shell,2007,24784,40185,122,13
Europe,Italy,ITA,Mammal,2007,7675,28324,10.44,44.931
Europe,Italy,ITA,Shell,2007,3680,28324,10.44,44.931
Europe,Italy,ITA,Bird,2007,1427,28324,10.44,44.931
Africa,South Africa,ZAF,Mammal,2007,28715,30822,23.121,-30.558
Asia,Thailand,THA,Shell,2007,6386,13200,100.844,15.7
Europe,Switzerland,CHE,Shell,2007,2960,13571,7.908,46.861
Asia,Hong Kong SAR China,HKG,Shell,2007,19486,32688,114.129,22.423
Asia,China,CHN,Mammal,2007,2614,15499,105,35
Asia,China,CHN,Shell,2007,8999,15499,105,35
Africa,South Africa,ZAF,Bird,2007,1292,30822,23.121,-30.558
Americas,Mexico,MEX,Bird,2007,2645,13167,-102,23
Asia,India,IND,Shell,2007,2394,2878,79.619,22.881
Asia,Hong Kong SAR China,HKG,Mammal,2007,7255,32688,114.129,22.423
Asia,Thailand,THA,Fish,2007,3086,13200,100.844,15.7
Africa,Nigeria,NGA,Reptile,2007,61,648,8,10
Americas,Canada,CAN,Mammal,2007,35904,57692,-95,60
Asia,Sri Lanka,LKA,Fish,2007,1185,3340,81,7
Asia,Sri Lanka,LKA,Other,2007,617,3340,81,7
Asia,Taiwan,TWN,Amphibian,2007,134,3942,120.946,23.754
Asia,Indonesia,IDN,Fish,2007,3534,49363,114.252,-0.976
Asia,Indonesia,IDN,Other,2007,2668,49363,114.252,-0.976
Europe,Finland,FIN,Mammal,2007,175,196,26.272,64.504
Americas,Canada,CAN,Reptile,2007,327,57692,-95,60
Americas,Canada,CAN,Bird,2007,17600,57692,-95,60
Americas,Trinidad & Tobago,TTO,Fish,2007,406,426,-61,11
Americas,Mexico,MEX,Reptile,2007,2868,13167,-102,23
Americas,Mexico,MEX,Mammal,2007,1451,13167,-102,23
Asia,Hong Kong SAR China,HKG,Fish,2007,1047,32688,114.129,22.423
Asia,Indonesia,IDN,Coral,2007,34262,49363,114.252,-0.976
Asia,China,CHN,Fish,2007,879,15499,105,35
Asia,China,CHN,Amphibian,2007,508,15499,105,35
Asia,Singapore,SGP,Fish,2007,1553,3388,103.8,1.36666666667
Asia,Singapore,SGP,Amphibian,2007,456,3388,103.8,1.36666666667
Europe,France,FRA,Shell,2007,524,7411,2,46
Europe,Germany,DEU,Mammal,2007,1447,3703,9,51
Asia,Taiwan,TWN,Mammal,2007,177,3942,120.946,23.754
Europe,Switzerland,CHE,Mammal,2007,1006,13571,7.908,46.861
Europe,Switzerland,CHE,Bird,2007,455,13571,7.908,46.861
Europe,Switzerland,CHE,Reptile,2007,8792,13571,7.908,46.861
Europe,Poland,POL,Shell,2007,48,120,20,52
Asia,India,IND,Bird,2007,73,2878,79.619,22.881
Asia,South Korea,KOR,Shell,2007,2113,3516,128.103,36.504
Asia,Indonesia,IDN,Shell,2007,3614,49363,114.252,-0.976
Americas,Argentina,ARG,Mammal,2007,1156,1696,-65.167,-35.377
Americas,Bahamas,BHS,Shell,2007,46,113,-76,24.25
Asia,Vietnam,VNM,Reptile,2007,968,4603,105.314,21.491
Asia,Vietnam,VNM,Spider,2007,112,4603,105.314,21.491
Asia,Vietnam,VNM,Amphibian,2007,380,4603,105.314,21.491
Africa,Zambia,ZMB,Mammal,2007,1112,1268,30,-15
Asia,Hong Kong SAR China,HKG,Reptile,2007,2088,32688,114.129,22.423
Americas,Honduras,HND,Shell,2007,26,235,-86.5,15
Asia,Malaysia,MYS,Insect,2007,532,2636,112.5,2.5
Asia,Hong Kong SAR China,HKG,Bird,2007,435,32688,114.129,22.423
Europe,United Kingdom,GBR,Reptile,2007,1269,6121,-2,54
Europe,Germany,DEU,Fish,2007,245,3703,9,51
Asia,South Korea,KOR,Fish,2007,344,3516,128.103,36.504
Europe,United Kingdom,GBR,Mammal,2007,1656,6121,-2,54
Africa,Zimbabwe,ZWE,Mammal,2007,4404,4559,29.872,-19
Africa,Zimbabwe,ZWE,Fish,2007,4,4559,29.872,-19
Asia,Mongolia,MNG,Mammal,2007,165,197,105,46
Asia,Taiwan,TWN,Shell,2007,1508,3942,120.946,23.754
Africa,Tanzania,TZA,Mammal,2007,2691,5868,35,-6
Asia,Taiwan,TWN,Reptile,2007,221,3942,120.946,23.754
Asia,China,CHN,Reptile,2007,860,15499,105,35
Asia,Vietnam,VNM,Shell,2007,1270,4603,105.314,21.491
Asia,Vietnam,VNM,Coral,2007,423,4603,105.314,21.491
Europe,Netherlands,NLD,Mammal,2007,374,543,5.389,52.077
Asia,South Korea,KOR,Mammal,2007,308,3516,128.103,36.504
Asia,Japan,JPN,Shell,2007,320,1420,138,36
Asia,Macau SAR China,MAC,Shell,2007,260,322,113.55,22.1666666667
Asia,Turkey,TUR,Shell,2007,195,405,35.179,39.061
Asia,Vietnam,VNM,Mammal,2007,218,4603,105.314,21.491
Asia,Hong Kong SAR China,HKG,Other,2007,84,32688,114.129,22.423
Oceania,New Zealand,NZL,Mammal,2007,3193,3613,174,-41
Asia,Philippines,PHL,Fish,2007,4586,40185,122,13
Asia,Philippines,PHL,Other,2007,2528,40185,122,13
Asia,Philippines,PHL,Crustacean,2007,4117,40185,122,13
Asia,Indonesia,IDN,Crustacean,2007,2286,49363,114.252,-0.976
Asia,Philippines,PHL,Insect,2007,1075,40185,122,13
Oceania,Marshall Islands,MHL,Coral,2007,63,309,168,9
Oceania,Marshall Islands,MHL,Shell,2007,53,309,168,9
Asia,Maldives,MDV,Fish,2007,59,93,73,3.25
Oceania,Tonga,TON,Coral,2007,7077,8033,-175,-20
Oceania,Tonga,TON,Fish,2007,323,8033,-175,-20
Oceania,Tonga,TON,Other,2007,291,8033,-175,-20
Asia,Thailand,THA,Crustacean,2007,1035,13200,100.844,15.7
Asia,South Korea,KOR,Other,2007,291,3516,128.103,36.504
Americas,Colombia,COL,Fish,2007,882,2022,-73.076,3.9
Oceania,Tonga,TON,Shell,2007,292,8033,-175,-20
Oceania,Tonga,TON,Crustacean,2007,42,8033,-175,-20
Asia,Vietnam,VNM,Other,2007,222,4603,105.314,21.491
Asia,Vietnam,VNM,Fish,2007,637,4603,105.314,21.491
Europe,Italy,ITA,Fish,2007,611,28324,10.44,44.931
Asia,Sri Lanka,LKA,Crustacean,2007,760,3340,81,7
Oceania,Kiribati,KIR,Fish,2007,414,420,173,1.41666666667
Americas,Mexico,MEX,Echinoderms,2007,793,13167,-102,23
Americas,Mexico,MEX,Shell,2007,2658,13167,-102,23
Americas,Canada,CAN,Other,2007,225,57692,-95,60
Europe,Germany,DEU,Reptile,2007,817,3703,9,51
Asia,Philippines,PHL,Mammal,2007,349,40185,122,13
Europe,Switzerland,CHE,Fish,2007,240,13571,7.908,46.861
Americas,Canada,CAN,Shell,2007,1415,57692,-95,60
Americas,Canada,CAN,Fish,2007,974,57692,-95,60
Africa,Botswana,BWA,Mammal,2007,914,944,23.815,-22.182
Asia,India,IND,Mammal,2007,135,2878,79.619,22.881
Europe,France,FRA,Mammal,2007,1932,7411,2,46
Asia,Lebanon,LBN,Reptile,2007,9,25,35.8333333333,33.8333333333
Americas,Ecuador,ECU,Insect,2007,200,864,-78.497,-1.385
Americas,El Salvador,SLV,Insect,2007,178,505,-88.866,13.736
Americas,Costa Rica,CRI,Insect,2007,970,1448,-83.946,9.971
Americas,Turks & Caicos Islands,TCA,Shell,2007,171,181,-71.95,21.902
Europe,France,FRA,Fish,2007,227,7411,2,46
Europe,France,FRA,Reptile,2007,3838,7411,2,46
Europe,Spain,ESP,Mammal,2007,788,3325,-3.649,40.227
Europe,Iceland,ISL,Mammal,2007,16,71,-18,65
Europe,United Kingdom,GBR,Shell,2007,746,6121,-2,54
Americas,Mexico,MEX,Fish,2007,2056,13167,-102,23
Oceania,Australia,AUS,Bird,2007,125,2323,133,-27
Americas,Canada,CAN,Insect,2007,643,57692,-95,60
Asia,Taiwan,TWN,Insect,2007,215,3942,120.946,23.754
Africa,Tanzania,TZA,Bird,2007,147,5868,35,-6
Americas,Mexico,MEX,Coral,2007,63,13167,-102,23
Africa,Kenya,KEN,Shell,2007,85,3677,37.858,0.53
Asia,Hong Kong SAR China,HKG,Coral,2007,1065,32688,114.129,22.423
Europe,Belgium,BEL,Fish,2007,27,275,4.664,50.643
Europe,Denmark,DNK,Mammal,2007,114,324,10,56
Europe,France,FRA,Annelid,2007,19,7411,2,46
Asia,Malaysia,MYS,Fish,2007,845,2636,112.5,2.5
Asia,Saudi Arabia,SAU,Fish,2007,24,62,44.585,24.023
Asia,Saudi Arabia,SAU,Other,2007,5,62,44.585,24.023
Asia,Sri Lanka,LKA,Coral,2007,20,3340,81,7
Asia,Sri Lanka,LKA,Echinoderms,2007,30,3340,81,7
Europe,United Kingdom,GBR,Insect,2007,1632,6121,-2,54
Asia,Bangladesh,BGD,Fish,2007,69,77,90,24
Asia,Hong Kong SAR China,HKG,Amphibian,2007,805,32688,114.129,22.423
Americas,Guyana,GUY,Mammal,2007,173,1305,-59,5
Americas,Guyana,GUY,Reptile,2007,827,1305,-59,5
Asia,Taiwan,TWN,Crustacean,2007,334,3942,120.946,23.754
Asia,Taiwan,TWN,Fish,2007,805,3942,120.946,23.754
Americas,Guatemala,GTM,Fish,2007,27,469,-90.25,15.5
Oceania,Fiji,FJI,Coral,2007,4517,5033,177.974,-17.819
Oceania,Australia,AUS,Fish,2007,310,2323,133,-27
Americas,Belize,BLZ,Insect,2007,35,541,-88.602,17.219
Europe,Czechia,CZE,Mammal,2007,107,396,15.338,49.743
Asia,Sri Lanka,LKA,Shell,2007,47,3340,81,7
Asia,Turkey,TUR,Mammal,2007,186,405,35.179,39.061
Africa,Gabon,GAB,Annelid,2007,1,46,11.797,-0.591
Africa,Kenya,KEN,Fish,2007,200,3677,37.858,0.53
Africa,Kenya,KEN,Crustacean,2007,121,3677,37.858,0.53
Africa,Kenya,KEN,Other,2007,98,3677,37.858,0.53
Americas,Canada,CAN,Coral,2007,151,57692,-95,60
Americas,Colombia,COL,Shell,2007,11,2022,-73.076,3.9
Americas,Guyana,GUY,Spider,2007,71,1305,-59,5
Americas,Costa Rica,CRI,Fish,2007,269,1448,-83.946,9.971
Americas,Brazil,BRA,Fish,2007,560,956,-53.089,-10.772
Americas,Peru,PER,Fish,2007,603,1674,-75.552,-9.326
Americas,El Salvador,SLV,Reptile,2007,222,505,-88.866,13.736
Americas,Colombia,COL,Reptile,2007,950,2022,-73.076,3.9
Asia,China,CHN,Coral,2007,283,15499,105,35
Asia,South Korea,KOR,Reptile,2007,89,3516,128.103,36.504
Asia,South Korea,KOR,Echinoderms,2007,160,3516,128.103,36.504
Asia,China,CHN,Bird,2007,748,15499,105,35
Americas,Bahamas,BHS,Other,2007,37,113,-76,24.25
Africa,Tunisia,TUN,Other,2007,1,3,9,34
Asia,Indonesia,IDN,Mammal,2007,296,49363,114.252,-0.976
Asia,Indonesia,IDN,Reptile,2007,1724,49363,114.252,-0.976
Asia,Indonesia,IDN,Amphibian,2007,395,49363,114.252,-0.976
Africa,Tanzania,TZA,Fish,2007,50,5868,35,-6
Americas,Ecuador,ECU,Fish,2007,347,864,-78.497,-1.385
Americas,Ecuador,ECU,Crustacean,2007,161,864,-78.497,-1.385
Americas,Aruba,ABW,Shell,2007,12,19,-69.9666666667,12.5
Asia,Philippines,PHL,Reptile,2007,595,40185,122,13
Asia,Philippines,PHL,Bird,2007,397,40185,122,13
Americas,Barbados,BRB,Fish,2007,1,73,-59.5333333333,13.1666666667
Asia,United Arab Emirates,ARE,Bird,2007,48,188,54,24
Asia,United Arab Emirates,ARE,Mammal,2007,110,188,54,24
Oceania,Fiji,FJI,Fish,2007,290,5033,177.974,-17.819
Oceania,Fiji,FJI,Other,2007,180,5033,177.974,-17.819
Asia,Singapore,SGP,Crustacean,2007,409,3388,103.8,1.36666666667
Africa,Togo,TGO,Reptile,2007,406,452,1.081,8.799
Africa,Togo,TGO,Spider,2007,27,452,1.081,8.799
Americas,British Virgin Islands,VGB,Shell,2007,16,38,-64.39,18.483
Americas,Ecuador,ECU,Amphibian,2007,51,864,-78.497,-1.385
Asia,Malaysia,MYS,Mammal,2007,40,2636,112.5,2.5
Asia,Indonesia,IDN,Bird,2007,152,49363,114.252,-0.976
Africa,Zimbabwe,ZWE,Reptile,2007,61,4559,29.872,-19
Asia,Singapore,SGP,Reptile,2007,394,3388,103.8,1.36666666667
Africa,Madagascar,MDG,Insect,2007,7,557,47,-20
Oceania,Papua New Guinea,PNG,Insect,2007,113,204,143.459,-5.949
Oceania,Papua New Guinea,PNG,Crustacean,2007,3,204,143.459,-5.949
Asia,Laos,LAO,Mammal,2007,71,210,102.471,19.905
Americas,Nicaragua,NIC,Reptile,2007,195,421,-85,13
Asia,Thailand,THA,Reptile,2007,312,13200,100.844,15.7
Asia,Malaysia,MYS,Shell,2007,65,2636,112.5,2.5
Americas,Colombia,COL,Insect,2007,97,2022,-73.076,3.9
Americas,Belize,BLZ,Fish,2007,158,541,-88.602,17.219
Americas,Belize,BLZ,Other,2007,88,541,-88.602,17.219
Americas,Belize,BLZ,Crustacean,2007,107,541,-88.602,17.219
Africa,Congo - Kinshasa,COD,Fish,2007,366,450,25,0.0166666666667
Asia,Yemen,YEM,Fish,2007,28,32,48,15
Americas,Chile,CHL,Spider,2007,50,175,-71,-30
Europe,Russia,RUS,Mammal,2007,308,535,100,60
Oceania,Australia,AUS,Mammal,2007,714,2323,133,-27
Asia,Vietnam,VNM,Crustacean,2007,139,4603,105.314,21.491
Asia,Taiwan,TWN,Coral,2007,272,3942,120.946,23.754
Americas,Argentina,ARG,Reptile,2007,199,1696,-65.167,-35.377
Americas,United States,USA,Shell,2007,73,220,-97,38
Europe,Austria,AUT,Mammal,2007,204,724,13.3333333333,47.3333333333
Europe,Belgium,BEL,Mammal,2007,35,275,4.664,50.643
Oceania,Marshall Islands,MHL,Fish,2007,168,309,168,9
Americas,Peru,PER,Insect,2007,678,1674,-75.552,-9.326
Americas,Peru,PER,Spider,2007,22,1674,-75.552,-9.326
Europe,Greece,GRC,Mammal,2007,587,625,22,39
Africa,Ghana,GHA,Fish,2007,43,895,-1.207,7.96
Africa,Ghana,GHA,Other,2007,15,895,-1.207,7.96
Americas,United States,USA,Crustacean,2007,6,220,-97,38
Americas,Mexico,MEX,Crustacean,2007,115,13167,-102,23
Asia,Brunei,BRN,Shell,2007,25,26,114.666666667,4.5
Asia,Philippines,PHL,Echinoderms,2007,564,40185,122,13
Asia,Philippines,PHL,Coral,2007,346,40185,122,13
Africa,Nigeria,NGA,Fish,2007,383,648,8,10
Oceania,Australia,AUS,Insect,2007,123,2323,133,-27
Africa,Tanzania,TZA,Insect,2007,690,5868,35,-6
Americas,Ecuador,ECU,Other,2007,52,864,-78.497,-1.385
Asia,Malaysia,MYS,Amphibian,2007,209,2636,112.5,2.5
Americas,Guyana,GUY,Fish,2007,150,1305,-59,5
Europe,Spain,ESP,Reptile,2007,1494,3325,-3.649,40.227
Asia,Singapore,SGP,Mammal,2007,64,3388,103.8,1.36666666667
Oceania,New Zealand,NZL,Fish,2007,17,3613,174,-41
Africa,Zambia,ZMB,Bird,2007,10,1268,30,-15
Asia,Thailand,THA,Bird,2007,549,13200,100.844,15.7
Asia,Japan,JPN,Fish,2007,329,1420,138,36
Asia,Japan,JPN,Insect,2007,56,1420,138,36
Asia,Turkey,TUR,Reptile,2007,5,405,35.179,39.061
Africa,Kenya,KEN,Mammal,2007,660,3677,37.858,0.53
Asia,Azerbaijan,AZE,Fish,2007,11,55,47.395,40.43
Europe,France,FRA,Bird,2007,626,7411,2,46
Asia,Malaysia,MYS,Reptile,2007,346,2636,112.5,2.5
Europe,Austria,AUT,Reptile,2007,409,724,13.3333333333,47.3333333333
Africa,Ghana,GHA,Reptile,2007,454,895,-1.207,7.96
Africa,Ghana,GHA,Amphibian,2007,43,895,-1.207,7.96
Africa,Ghana,GHA,Crustacean,2007,13,895,-1.207,7.96
Asia,Singapore,SGP,Other,2007,126,3388,103.8,1.36666666667
Asia,India,IND,Fish,2007,100,2878,79.619,22.881
Asia,India,IND,Crustacean,2007,67,2878,79.619,22.881
Asia,Hong Kong SAR China,HKG,Crustacean,2007,111,32688,114.129,22.423
Asia,China,CHN,Crustacean,2007,97,15499,105,35
Asia,Vietnam,VNM,Echinoderms,2007,85,4603,105.314,21.491
Asia,Thailand,THA,Other,2007,89,13200,100.844,15.7
Americas,Dominican Republic,DOM,Fish,2007,70,311,-70.6666666667,19
Americas,Dominican Republic,DOM,Other,2007,31,311,-70.6666666667,19
Americas,Dominican Republic,DOM,Crustacean,2007,62,311,-70.6666666667,19
Americas,Belize,BLZ,Shell,2007,99,541,-88.602,17.219
Europe,Germany,DEU,Shell,2007,551,3703,9,51
Europe,Finland,FIN,Reptile,2007,8,196,26.272,64.504
Europe,Italy,ITA,Coral,2007,169,28324,10.44,44.931
Americas,Canada,CAN,Amphibian,2007,95,57692,-95,60
Europe,Spain,ESP,Bird,2007,383,3325,-3.649,40.227
Africa,South Africa,ZAF,Shell,2007,38,30822,23.121,-30.558
Americas,Haiti,HTI,Fish,2007,391,1807,-72.4166666667,19
Americas,Haiti,HTI,Other,2007,396,1807,-72.4166666667,19
Americas,Haiti,HTI,Shell,2007,330,1807,-72.4166666667,19
Americas,Haiti,HTI,Crustacean,2007,545,1807,-72.4166666667,19
Asia,Taiwan,TWN,Other,2007,15,3942,120.946,23.754
Americas,Haiti,HTI,Coral,2007,94,1807,-72.4166666667,19
Africa,Mali,MLI,Fish,2007,1,22,-4,17
Asia,Malaysia,MYS,Other,2007,65,2636,112.5,2.5
Europe,Hungary,HUN,Shell,2007,7,59,20,47
Africa,Kenya,KEN,Insect,2007,1814,3677,37.858,0.53
Americas,Dominican Republic,DOM,Amphibian,2007,50,311,-70.6666666667,19
Asia,Indonesia,IDN,Echinoderms,2007,43,49363,114.252,-0.976
Europe,Germany,DEU,Amphibian,2007,27,3703,9,51
Asia,Taiwan,TWN,Spider,2007,6,3942,120.946,23.754
Asia,Thailand,THA,Coral,2007,696,13200,100.844,15.7
Americas,Costa Rica,CRI,Shell,2007,11,1448,-83.946,9.971
Asia,Iran,IRN,Fish,2007,26,43,53,32
Asia,Japan,JPN,Mammal,2007,319,1420,138,36
Americas,Argentina,ARG,Bird,2007,262,1696,-65.167,-35.377
Europe,Spain,ESP,Shell,2007,293,3325,-3.649,40.227
Americas,Cayman Islands,CYM,Coral,2007,35,69,-81.198,19.314
Americas,Nicaragua,NIC,Amphibian,2007,64,421,-85,13
Europe,Norway,NOR,Mammal,2007,16,51,8.74,61.152
Europe,Portugal,PRT,Fish,2007,27,286,-8,39.5
Europe,Portugal,PRT,Other,2007,22,286,-8,39.5
Europe,Portugal,PRT,Shell,2007,51,286,-8,39.5
Europe,Portugal,PRT,Crustacean,2007,114,286,-8,39.5
Americas,United States,USA,Bird,2007,43,220,-97,38
Americas,United States,USA,Mammal,2007,52,220,-97,38
Europe,United Kingdom,GBR,Bird,2007,400,6121,-2,54
Europe,Iceland,ISL,Fish,2007,43,71,-18,65
Oceania,Marshall Islands,MHL,Crustacean,2007,8,309,168,9
Americas,Brazil,BRA,Crustacean,2007,5,956,-53.089,-10.772
Americas,Brazil,BRA,Other,2007,6,956,-53.089,-10.772
Americas,Brazil,BRA,Shell,2007,19,956,-53.089,-10.772
Asia,Thailand,THA,Insect,2007,254,13200,100.844,15.7
Americas,Mexico,MEX,Amphibian,2007,143,13167,-102,23
Americas,Mexico,MEX,Other,2007,124,13167,-102,23
Americas,Mexico,MEX,Insect,2007,53,13167,-102,23
Americas,El Salvador,SLV,Mammal,2007,36,505,-88.866,13.736
Oceania,Australia,AUS,Reptile,2007,109,2323,133,-27
Americas,Brazil,BRA,Reptile,2007,137,956,-53.089,-10.772
Americas,Dominica,DMA,Reptile,2007,1,3,-61.3333333333,15.4166666667
Africa,Egypt,EGY,Reptile,2007,326,498,30,27
Europe,Slovenia,SVN,Mammal,2007,6,8,14.8166666667,46.1166666667
Africa,Ethiopia,ETH,Mammal,2007,198,214,39.616,8.626
Europe,Germany,DEU,Insect,2007,103,3703,9,51
Americas,Suriname,SUR,Reptile,2007,292,695,-55.912,4.127
Asia,Israel,ISR,Fish,2007,104,199,34.75,31.5
Africa,Ghana,GHA,Bird,2007,161,895,-1.207,7.96
Africa,Tanzania,TZA,Reptile,2007,1609,5868,35,-6
Africa,Tanzania,TZA,Amphibian,2007,359,5868,35,-6
Europe,Austria,AUT,Shell,2007,3,724,13.3333333333,47.3333333333
Europe,Czechia,CZE,Bird,2007,10,396,15.338,49.743
Europe,Spain,ESP,Fish,2007,234,3325,-3.649,40.227
Europe,Spain,ESP,Other,2007,1,3325,-3.649,40.227
Americas,U.S. Virgin Islands,VIR,Shell,2007,1,1,-64.785,17.741
Africa,Madagascar,MDG,Reptile,2007,303,557,47,-20
Americas,St. Vincent & Grenadines,VCT,Mammal,2007,11,17,-61.194,13.248
Oceania,French Polynesia,PYF,Fish,2007,64,100,-140,-15
Americas,Grenada,GRD,Shell,2007,5,8,-61.678,12.118
Oceania,Solomon Islands,SLB,Coral,2007,2082,2432,159,-8
Asia,Jordan,JOR,Shell,2007,34,96,36,31
Europe,Denmark,DNK,Bird,2007,80,324,10,56
Europe,Denmark,DNK,Shell,2007,12,324,10,56
